fetchTimestamp,ticker,longName,industry,sector,fullExchangeName,website,city,zip,marketCap,regularMarketTime,currentPrice,open,dayHigh,dayLow,volume,previousClose,regularMarketChange,regularMarketChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekRange,averageVolume,averageDailyVolume10Day,averageDailyVolume3Month,floatShares,impliedSharesOutstanding,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,bookValue,priceToBook,enterpriseValue,trailingPE,forwardPE,trailingEps,forwardEps,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,lastSplitFactor,enterpriseToRevenue,netIncomeToCommon,lastSplitDate,beta
2026-09-09T00:32:44.676828,SCI.NS,The Shipping Corporation of India Limited,Marine Shipping,Industrials,NSE,https://www.shipindia.com,Mumbai,400021,134499467264.0,1788861600.0,288.75,293.6,294.8,288.05,1261638.0,293.75,-5.0,-1.7021276,195.55,368.75,384.2,24.8,289.919,-1.1690063,-0.0040321825,267.3612,21.388794,0.07999962,93.2,0.47660443,-80.0,-0.21694915,195.55 - 368.75,3490188.0,2669547.0,3490188.0,167394097.0,465799010.0,465799010.0,0.63749003,0.06007,4349899776.0,9.341,26792499200.0,37089398784.0,79.609,,,8543000064.0,0.75,0.403,0.23034,0.12715,0.32518002,0.01102,195.37,1.4779649,156904570880.0,8.309353,87.5,34.75,3.3,7.5,2.55,1788480000.0,0.37669998,1.05,3:2,4.23,408900000.0,1225238400.0,
2026-09-09T00:32:44.676828,SAMMAANCAP.NS,Sammaan Capital Limited,Mortgage Finance,Financial Services,NSE,https://www.sammaancapital.com,Mumbai,400013,175749087232.0,1788861599.0,153.0,155.0,155.33,152.67,2522995.0,155.92,-2.9199982,-1.8727541,129.0,192.95,1283.5955,72.20225,160.026,-7.026001,-0.04390537,153.144,-0.14399719,-0.00094027317,24.0,0.18604651,-39.949997,-0.20704845,129.0 - 192.95,10181419.0,6558113.0,10181419.0,737130465.0,1148686844.0,1145673631.0,0.37050998,0.16635999,117314699264.0,102.705,518530695168.0,-12612299776.0,-14.073,,,-12612299776.0,-0.5,-0.245,0.0,0.0,0.52972,0.0,232.312,0.65859705,575980765184.0,,,-89.76,,,,1726790400.0,0.0,7.0,,-45.668,-72355602432.0,,0.587
2026-09-09T00:32:44.676828,CREDITACC.NS,CreditAccess Grameen Limited,Credit Services,Financial Services,NSE,https://www.creditaccessgrameen.in,Bengaluru,560070,227103784960.0,1788861590.0,1417.1,1425.0,1429.9,1392.5,105656.0,1427.2,-10.099976,-0.7076777,1113.0,1634.0,1796.0,242.05,1509.218,-92.11804,-0.061036933,1342.078,75.02197,0.05589986,304.09998,0.2732255,-216.90002,-0.13274175,1113.0 - 1634.0,367641.0,338841.0,367641.0,57510375.0,160259533.0,160259533.0,0.66117996,0.20705,21539899392.0,134.46,237519896576.0,30413699072.0,190.024,,0.16364999,29803599872.0,7.152,1.495,0.97994006,0.0,0.64591,0.39812002,489.541,2.8947525,442993803264.0,18.804405,10.956861,75.36,129.33449,,,1721952000.0,0.0,,,14.566,12108399616.0,,0.087
2026-09-09T00:32:44.676828,CHOLAHLDNG.NS,Cholamandalam Financial Holdings Limited,Credit Services,Financial Services,NSE,https://cholafhl.com,Chennai,600001,286585946112.0,1788861589.0,1526.2,1510.8,1533.3,1500.0,134028.0,1520.7,5.5,0.36167556,1305.0,2064.0,2231.6,4.442031,1574.628,-48.4281,-0.030755263,1634.5465,-108.34656,-0.066285394,221.19995,0.16950187,-537.80005,-0.26056203,1305.0 - 2064.0,170531.0,133660.0,170531.0,99377466.0,187777462.0,187777462.0,0.47050998,0.34085998,101760696320.0,541.922,2111249186816.0,224609206272.0,1196.117,,,169950003200.0,0.393,0.139,0.75665003,0.0,0.38779998,0.11882,823.003,1.8544282,2480332603392.0,10.733525,7.990576,142.19,191.0,1.3,0.09,1786060800.0,0.0091,0.07,5:1,11.043,26687500288.0,1149033600.0,0.401
2026-09-09T00:32:44.676828,GRAVITA.NS,Gravita India Limited,Metal Fabrication,Industrials,NSE,https://www.gravitaindia.com,Jaipur,302004,122533543936.0,1788861598.0,1682.3,1665.0,1690.0,1665.0,218701.0,1676.9,5.4000244,0.32202423,1266.9,1913.6,2700.0,15.1,1757.988,-75.68799,-0.043053757,1662.4305,19.869507,0.011952083,415.40002,0.32788697,-231.29993,-0.12087162,1266.9 - 1913.6,246963.0,186391.0,246963.0,29597152.0,72836912.0,72832753.0,0.59365004,0.10366999,5847600128.0,80.284,7359000064.0,47003901952.0,645.348,,,9020999680.0,0.14,0.418,0.19192,0.11387,0.09678,0.083380006,336.739,4.9958572,124112207872.0,31.25209,22.02084,53.83,76.39582,11.55,0.64,1746662400.0,0.0,1.05,5:1,2.64,3919300096.0,1337904000.0,0.475
2026-09-09T00:32:44.676828,HINDALCO.NS,Hindalco Industries Limited,Aluminum,Basic Materials,NSE,https://www.hindalco.com,Mumbai,400013,2239815745536.0,1788860699.0,1009.0,1014.0,1024.7,1007.5,3094047.0,1006.0,3.0,0.29821074,731.95,1176.0,1176.0,4.706867,997.437,11.562988,0.0115927,972.1715,36.82849,0.037882708,277.05,0.37850943,-167.0,-0.1420068,731.95 - 1176.0,5243253.0,2852586.0,5243253.0,1418897662.0,2219837078.0,2219837078.0,0.37572,0.40296,228049993728.0,102.733,991649988608.0,2955370037248.0,1331.035,,,925429989376.0,0.751,0.321,0.31314,0.14022,0.13668999,0.05549,615.284,1.6398932,3003535589376.0,13.683211,9.078416,73.74,111.14274,5.0,0.5,1783641600.0,0.0678,0.64,10:1,1.016,164000006144.0,1125360000.0,0.925
2026-09-09T00:32:44.676828,CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,Credit Services,Financial Services,NSE,https://www.cholamandalam.com,Chennai,600032,1557303918592.0,1788860699.0,1823.4,1834.0,1834.0,1810.0,1040902.0,1848.2,-24.799927,-1.3418422,1299.4,1952.5,1952.5,4.2,1833.262,-9.861938,-0.0053794486,1675.3936,148.00647,0.08834132,524.0,0.40326303,-129.09998,-0.06612035,1299.4 - 1952.5,1508181.0,989172.0,1508181.0,433133095.0,854065996.0,854065996.0,0.51972,0.38537,100159102976.0,117.553,2117722046464.0,141829603328.0,167.431,,,141732806656.0,0.437,0.346,0.99932,0.0,0.56586,0.40549,357.477,5.100748,3571167526912.0,26.957422,18.571352,67.64,98.18349,2.0,0.11,1784592000.0,0.0296,0.2,5:1,25.179,57509998592.0,1560470400.0,0.473
2026-09-09T00:32:44.676828,HINDCOPPER.NS,Hindustan Copper Limited,Copper,Basic Materials,NSE,https://www.hindustancopper.com,Kolkata,700019,515278700544.0,1788861602.0,532.85,520.0,537.0,520.0,24873384.0,509.1,23.74997,4.6650896,241.96,760.05,760.05,18.25,514.292,18.557983,0.03608453,522.40375,10.446228,0.019996464,290.88995,1.2022233,-227.20001,-0.29892772,241.96 - 760.05,8266953.0,17966345.0,8266953.0,327607295.0,967024020.0,967024020.0,0.60141,0.07326,8096500224.0,8.364,1109200000.0,34980499456.0,36.158,,,31860400128.0,1.619,0.814,0.91080004,0.50195,0.48891997,0.32494,34.53,15.431509,508837953536.0,45.31037,25.741543,11.76,20.7,4.32,0.85,1789516800.0,0.2094,0.5,,14.546,11366599680.0,,1.512
2026-09-09T00:32:44.676828,SCHNEIDER.NS,Schneider Electric Infrastructure Limited,Electrical Equipment & Parts,Industrials,NSE,https://infra-in.se.com,Gurugram,122002,294026215424.0,1788861589.0,1229.7,1193.6,1235.3,1186.4,180526.0,1193.6,36.099976,3.0244617,571.85,1548.0,1548.0,54.5,1322.406,-92.706055,-0.07010408,1043.9222,185.77771,0.17796126,657.85,1.1503891,-318.30005,-0.20562018,571.85 - 1548.0,474050.0,294109.0,474050.0,52862823.0,239104035.0,239104035.0,0.76943,0.06215,3578500096.0,14.958,5482500096.0,29203599360.0,122.208,,,10599799808.0,-0.698,0.048,0.36296,0.115380004,0.03873,0.06292,32.429,37.91976,296086077440.0,160.95549,51.45188,7.64,23.9,,,1342656000.0,0.0,,,10.139,1837600000.0,,0.435
2026-09-09T00:32:44.676828,ELGIEQUIP.NS,Elgi Equipments Limited,Specialty Industrial Machinery,Industrials,NSE,https://www.elgi.com,Coimbatore,641005,201187115008.0,1788861593.0,638.2,644.9,645.5,635.1,286400.0,642.4,-4.200012,-0.65380013,408.25,653.4,798.95,3.625,596.886,41.314026,0.06921594,534.3605,103.83954,0.19432488,229.95001,0.5632578,-15.200012,-0.02326295,408.25 - 653.4,503838.0,560262.0,503838.0,189239459.0,315241478.0,315241478.0,0.45028,0.19892,8865000448.0,28.121,5330999808.0,41462001664.0,131.63,,,20651999232.0,0.211,0.226,0.49808997,0.14029,0.12295,0.10803001,70.8,9.014124,197653118976.0,44.943665,34.874317,14.2,18.3,2.7,0.42,1784246400.0,0.1551,0.34,2:1,4.767,4479000064.0,1600905600.0,0.104
2026-09-09T00:32:44.676828,INTELLECT.NS,Intellect Design Arena Limited,Software - Application,Technology,NSE,https://www.intellectdesign.com,Chennai,600130,97098678272.0,1788861598.0,691.8,688.0,694.95,677.0,252375.0,682.15,9.649963,1.4146394,595.2,1244.6,1255.0,43.8,722.099,-30.299011,-0.041959636,769.52875,-77.72876,-0.10100826,96.599976,0.16229834,-552.8,-0.44415876,595.2 - 1244.6,459540.0,346061.0,459540.0,79633736.0,140356571.0,140356571.0,0.43490002,0.14486,8514050048.0,61.369,1587049984.0,31816609792.0,229.702,,,12618210304.0,0.081,0.204,0.39659,0.12917,0.1285,0.11095,228.501,3.0275576,89340895232.0,27.861458,16.316036,24.83,42.4,4.0,0.59,1784851200.0,0.161,,,2.808,3530180096.0,,0.632
2026-09-09T00:32:44.676828,SIGNATURE.NS,Signatureglobal (India) Limited,Real Estate - Development,Real Estate,NSE,https://www.signatureglobal.in,Gurugram,122001,110466670592.0,1788861590.0,785.2,795.0,802.0,780.5,184890.0,799.95,-14.75,-1.8438652,705.2,1158.0,1647.0,444.0,796.843,-11.643005,-0.0146114165,881.54126,-96.34125,-0.109287284,80.0,0.113442995,-372.8,-0.32193437,705.2 - 1158.0,403595.0,224190.0,403595.0,60641819.0,140686026.0,140686026.0,0.76808,0.13579,27367038976.0,195.372,29785849856.0,22821849088.0,162.532,,,5831660032.0,,-0.362,0.25553,-0.05371,-0.09312,0.45731997,131.624,5.965478,112406700032.0,10.576509,14.24833,74.24,55.10821,,,,0.0,,,4.925,10436800512.0,,0.799
2026-09-09T00:32:44.676828,NATIONALUM.NS,National Aluminium Company Limited,Aluminum,Basic Materials,NSE,https://nalcoindia.com,Bhubaneswar,751013,681482190848.0,1788860705.0,371.05,370.7,378.3,367.8,5466247.0,365.9,5.149994,1.4074868,198.68,445.15,445.15,6.0,366.653,4.3969727,0.01199219,369.377,1.6729736,0.0045291763,172.37,0.867576,-74.100006,-0.16646075,198.68 - 445.15,8990692.0,4683657.0,8990692.0,893958601.0,1836631787.0,1836631787.0,0.51278,0.21968001,87006699520.0,47.388,598300032.0,193384906752.0,105.31,,,137963094016.0,0.911,0.393,0.71341,0.47417998,0.47623003,0.34908,117.649,3.1538727,594861162496.0,10.091106,9.568443,36.77,38.77851,4.0,1.09,1787529600.0,0.3536,4.45,2:1,3.076,67506700288.0,1300147200.0,0.715
2026-09-09T00:32:44.676828,SBFC.NS,SBFC Finance Limited,Credit Services,Financial Services,NSE,https://www.sbfc.com,Mumbai,400059,107894276096.0,1788861595.0,97.35,98.98,99.29,96.39,589723.0,98.48,-1.1300049,-1.147446,79.6,123.0,123.0,72.4,93.763,3.586998,0.03825601,94.7364,2.6136017,0.027588148,17.75,0.22298995,-25.650002,-0.2085366,79.6 - 123.0,1845228.0,4704829.0,1845228.0,481766607.0,1108313067.0,1108313067.0,0.61469,0.25027,6530189824.0,5.906,72895700992.0,10696980480.0,9.748,,,10670270464.0,0.286,0.246,0.9975,0.0,0.58551,0.44877997,33.69,2.8895814,174005862400.0,22.32798,15.888066,4.36,6.12724,,,,0.0,,,16.267,4800640000.0,,0.597
2026-09-09T00:32:44.676828,GVT&D.NS,GE Vernova T&D India Limited,Specialty Industrial Machinery,Industrials,NSE,https://www.gevernova.com/regions/asia/in/gevernova-td-india,Noida,201304,1216221020160.0,1788860700.0,4750.0,4636.1,4793.0,4610.0,4272233.0,4367.2,382.7998,8.765337,2523.2,5650.0,5650.0,4.82,4384.774,365.22607,0.08329416,3980.844,769.156,0.19321431,2226.8,0.88253015,-900.0,-0.15929204,2523.2 - 5650.0,994317.0,834052.0,994317.0,123539474.0,256046535.0,256046535.0,0.51738,0.29920998,15277200384.0,59.68,240000000.0,67123200000.0,262.157,,,29243609088.0,0.247,0.38,0.43567002,0.26203,0.24438,0.19442,105.082,45.202793,1200902504448.0,92.954994,59.132942,51.1,80.32748,10.0,0.23,1787270400.0,0.09810001,,5:1,17.891,13050399744.0,1224633600.0,0.62
2026-09-09T00:32:44.676828,PNBHOUSING.NS,PNB Housing Finance Limited,Mortgage Finance,Financial Services,NSE,https://www.pnbhousing.com,Gurugram,122015,304384245760.0,1788860705.0,1167.1,1182.0,1185.0,1166.5,524845.0,1182.1,-15.0,-1.2689282,729.6,1211.5,1422.627,120.6332,1117.35,49.75,0.044524994,970.16425,196.93573,0.20299216,437.5,0.59964365,-44.400024,-0.036648802,729.6 - 1211.5,931711.0,775964.0,931711.0,172746976.0,260803913.0,260803913.0,0.28011,0.5843,28500400128.0,109.386,552998076416.0,37733998592.0,144.858,,,37336498176.0,0.043,0.058,0.98947,0.0,0.75161004,0.61353,737.638,1.5822123,828585082880.0,13.163771,11.130167,88.66,104.85916,8.0,0.68,1785456000.0,0.056399997,,,21.959,23150800896.0,,0.308
2026-09-09T00:32:44.676828,CHENNPETRO.NS,Chennai Petroleum Corporation Limited,Oil & Gas Refining & Marketing,Energy,NSE,https://www.cpcl.co.in,Chennai,600018,217083035648.0,1788861598.0,1457.8,1429.2,1475.0,1415.1,1138573.0,1430.2,27.600098,1.929807,702.9,1489.7,1489.7,24.7,1279.532,178.26807,0.13932286,1049.4747,408.32532,0.3890759,754.9,1.0739793,-31.899902,-0.021413643,702.9 - 1489.7,1835014.0,1095100.0,1835014.0,44605962.0,148911400.0,148911400.0,0.69061,0.06558,13421800448.0,90.134,19641600000.0,761971015680.0,5118.353,,,88772501504.0,,0.848,0.1165,0.08154,0.051149998,0.054780003,746.005,1.9541425,223300665344.0,5.200485,3.6354115,280.32,401.0,62.0,4.34,1786060800.0,0.0464,6.05,,0.293,41741500416.0,,0.042
2026-09-09T00:32:44.676828,APTUS.NS,Aptus Value Housing Finance India Limited,Mortgage Finance,Financial Services,NSE,https://www.aptusindia.com,Chennai,600010,128690118656.0,1788861600.0,256.96,256.0,257.86,252.1,511661.0,256.89,0.06997681,0.027239986,193.03,353.25,401.65,193.03,270.9008,-13.940796,-0.051460892,260.0616,-3.1016235,-0.011926495,63.929993,0.33119202,-96.29001,-0.2725832,193.03 - 353.25,1184301.0,1653770.0,1184301.0,352312574.0,500817736.0,500817736.0,0.26596,0.49515,7299293184.0,14.577,79037685760.0,15942531072.0,31.838,,,15913679872.0,0.19,0.168,0.99819,0.0,0.78450996,0.61761004,101.051,2.5428743,200409251840.0,13.076844,9.831209,19.65,26.13717,5.0,1.95,1778803200.0,0.2289,,,12.571,9846334464.0,,0.692
2026-09-09T00:32:44.676828,CUMMINSIND.NS,Cummins India Limited,Specialty Industrial Machinery,Industrials,NSE,https://www.cumminsindia.com,Pune,411045,1397088059392.0,1788860700.0,5040.0,5007.0,5040.0,4965.0,457512.0,5030.0,10.0,0.19880715,3833.0,6100.0,6100.0,32.17857,5400.82,-360.81982,-0.06680834,4974.9795,65.02051,0.013069503,1207.0,0.31489694,-1060.0,-0.17377049,3833.0 - 6100.0,455415.0,438989.0,455415.0,135062928.0,277200000.0,277200000.0,0.5129,0.28751,39070699520.0,140.948,365100000.0,126623801344.0,456.771,,,44897001472.0,0.009,0.179,0.35457,0.2176,0.20458001,0.18694,305.742,16.484488,1358382366720.0,58.94047,42.695885,85.51,118.04417,66.0,1.31,1784246400.0,0.6265,1.28,7:5,10.728,23671500800.0,1316476800.0,0.527
2026-09-09T00:32:44.676828,AADHARHFC.NS,Aadhar Housing Finance Limited,Mortgage Finance,Financial Services,NSE,https://aadharhousing.com,Mumbai,400072,210185846784.0,1788861598.0,479.65,477.15,482.95,468.2,279151.0,478.95,0.6999817,0.14614922,430.15,563.0,563.0,292.0,501.157,-21.507019,-0.042914733,483.7675,-4.1174927,-0.008511305,49.5,0.11507614,-83.350006,-0.1480462,430.15 - 563.0,475301.0,250765.0,475301.0,109853976.0,438206717.0,438206717.0,0.74632,0.1105,7909499904.0,18.153,192725499904.0,23695599616.0,54.578,,,23333699584.0,0.184,0.196,0.98473,0.0,0.61723,0.48151,173.074,2.7713578,393801269248.0,18.612728,12.968684,25.77,36.98525,,,,0.0,,,16.619,11409600512.0,,0.381
2026-09-09T00:32:44.676828,THERMAX.NS,Thermax Limited,Conglomerates,Industrials,NSE,https://www.thermaxglobal.com,Pune,411003,408869634048.0,1788861591.0,3629.6,3593.0,3655.2,3580.5,195561.0,3622.0,7.6000977,0.20983152,2742.7,5277.8,5839.95,1.553333,4291.57,-661.9697,-0.15424885,3754.562,-124.961914,-0.033282686,886.90015,0.32336754,-1648.1997,-0.31228918,2742.7 - 5277.8,259207.0,106138.0,259207.0,32529177.0,112648671.0,112648671.0,0.73658997,0.2034,24674000896.0,218.977,23525300224.0,108393496576.0,961.96,,,36948398080.0,-0.834,0.071,0.34087002,0.08078,0.0039500003,0.05474,492.563,7.368804,408121638912.0,69.10891,40.59377,52.52,89.41274,14.0,0.39,1783036800.0,0.26590002,0.36,5:1,3.765,5933599744.0,1143763200.0,0.301
2026-09-09T00:32:44.676828,ECLERX.NS,eClerx Services Limited,Information Technology Services,Technology,NSE,https://eclerx.com,Mumbai,400021,178998362112.0,1788861602.0,1945.1,1907.8,1959.0,1888.0,168409.0,1888.8,56.299927,2.9807246,1320.0,2497.5,2497.5,12.183336,1797.034,148.06592,0.08239461,1787.8044,157.29553,0.08798251,625.1,0.4735606,-552.4,-0.22118118,1320.0 - 2497.5,370407.0,329207.0,370407.0,39362025.0,92025272.0,92025272.0,0.58159,0.32237998,10381179904.0,112.818,3849520128.0,43348279296.0,470.366,,,15637279744.0,0.188,0.233,0.36074,0.25432,0.18712,0.16814,276.885,7.0249376,172478595072.0,25.179287,19.80694,77.25,98.20295,1.0,0.05,1787270400.0,0.0064999997,0.04,2:1,3.979,7288750080.0,1773360000.0,0.404
2026-09-09T00:32:44.676828,VEDL.NS,Vedanta Limited,Other Industrial Metals & Mining,Basic Materials,NSE,https://www.vedantalimited.com,Mumbai,400093,1062106103808.0,1788860698.0,272.0,269.3,272.8,269.15,5811605.0,268.0,4.0,1.4925373,249.7,795.0,795.0,0.9275,271.156,0.84399414,0.0031125776,492.12424,-220.12424,-0.44729403,22.300003,0.08930718,-523.0,-0.65786165,249.7 - 795.0,16992736.0,11285784.0,16992736.0,1616314581.0,3904801732.0,3904801732.0,0.5707,0.18305999,158759993344.0,40.658,329469984768.0,848060022784.0,217.444,,,457210003456.0,0.722,-0.373,0.53911996,0.37484002,0.3116,0.23205,127.156,2.1391048,1422066057216.0,11.940298,8.459701,22.78,32.15244,34.0,12.69,1774569600.0,1.1858001,16.27,10:1,1.677,67939999744.0,1218153600.0,0.368
2026-09-09T00:32:44.676828,CGCL.NS,Capri Global Capital Limited,Credit Services,Financial Services,NSE,https://www.capriloans.in,Mumbai,400013,260503191552.0,1788861598.0,270.75,276.8,278.8,268.15,4041102.0,275.7,-4.950012,-1.7954342,151.1,287.45,876.0,8.95786,241.4938,29.256195,0.121146776,197.3199,73.4301,0.3721373,119.649994,0.7918596,-16.700012,-0.0580971,151.1 - 287.45,5636174.0,11328547.0,5636174.0,301875960.0,962153962.0,962153962.0,0.63717,0.21892,22112890880.0,22.965,241120985088.0,32256468992.0,33.511,,,30567489536.0,0.794,0.858,0.94764,0.0,0.50395,0.34958,74.718,3.6236248,479710838784.0,23.062181,13.992248,11.74,19.35,0.2,0.07,1788480000.0,0.017,0.08,2:1,14.872,11276290048.0,1709596800.0,-0.017
2026-09-09T00:32:44.676828,CESC.NS,CESC Limited,Utilities - Regulated Electric,Utilities,NSE,https://www.cesc.co.in,Kolkata,700001,193599569920.0,1788861602.0,146.05,145.47,146.66,143.9,1579410.0,145.44,0.6100006,0.41941735,138.12,204.5,216.25,1.148213,161.0776,-15.027603,-0.09329418,164.1059,-18.055893,-0.11002586,7.930008,0.057413902,-58.449997,-0.28581905,138.12 - 204.5,1408389.0,1449458.0,1408389.0,658324752.0,1325570430.0,1325570430.0,0.06339,0.77379996,56710000640.0,42.744,216710004736.0,188529999872.0,138.32,,,72320000000.0,0.038,0.054,0.3836,0.19537,0.11778,0.08243,94.474,1.545928,360359297024.0,12.440375,10.3380375,11.74,14.12744,6.0,4.13,1787097600.0,0.5111,4.3,10:1,1.911,15539999744.0,1631836800.0,0.367
2026-09-09T00:32:44.676828,TATACOMM.NS,Tata Communications Limited,Telecom Services,Communication Services,NSE,https://www.tatacommunications.com,Mumbai,400098,499698106368.0,1788861596.0,1752.8,1746.9,1760.0,1718.2,257901.0,1738.5,14.300049,0.822551,1322.5,2110.0,2175.0,42.53163,1775.892,-23.091919,-0.013002997,1703.033,49.76709,0.029222623,430.30005,0.32536864,-357.19995,-0.16928908,1322.5 - 2110.0,434031.0,294064.0,434031.0,152537700.0,285085643.0,285085643.0,0.60467,0.24901,9905099776.0,34.755,122623803392.0,254256906240.0,892.003,,,69805400064.0,-0.294,0.105,0.27455,0.1633,0.07454,0.0372,120.949,14.49206,614307332096.0,52.779285,22.374039,33.21,78.3408,17.5,1.01,1781827200.0,0.5281,1.3,1:1.3333,2.416,9458199552.0,973468800.0,0.809
2026-09-09T00:32:44.676828,UTIAMC.NS,UTI Asset Management Company Limited,Asset Management,Financial Services,NSE,https://www.utiwms.com,Mumbai,400051,115742965760.0,1788861591.0,900.45,889.95,905.4,889.9,354699.0,889.95,10.5,1.1798415,866.0,1418.0,1494.8,477.0,919.104,-18.653992,-0.020295843,988.7023,-88.25226,-0.089260705,34.450012,0.039780613,-517.55,-0.36498588,866.0 - 1418.0,215505.0,120004.0,215505.0,99240601.0,128539028.0,128539028.0,0.34737998,0.51853,40844701696.0,317.808,1409299968.0,17346699264.0,135.172,,,11670700032.0,0.24,0.067,0.67279,0.48039,0.63324,0.26583,350.5,2.5690444,76290465792.0,25.166296,15.746279,35.78,57.18494,40.0,4.49,1783987200.0,0.72580004,2.47,,4.398,4611299840.0,,0.401
2026-09-09T00:32:44.676828,BLUESTARCO.NS,Blue Star Limited,Building Products & Equipment,Industrials,NSE,https://www.bluestarindia.com,Mumbai,400030,300350799872.0,1788860705.0,1460.9,1490.0,1492.7,1442.1,1169617.0,1496.0,-35.099976,-2.346255,1432.5,2032.9,2417.0,6.4,1587.062,-126.16199,-0.07949405,1716.5945,-255.69446,-0.1489545,28.400024,0.019825498,-572.0,-0.28137144,1432.5 - 2032.9,442701.0,372273.0,442701.0,129572913.0,205592970.0,205592970.0,0.36986,0.34002,8334199808.0,40.537,8099899904.0,127976603648.0,622.699,,,28069900288.0,-0.151,0.133,0.21934,0.06514,0.03503,0.03979,166.903,8.752989,300140953600.0,58.836086,37.853554,24.83,38.59347,8.5,0.57,1784246400.0,0.3635,0.54,2:1,2.345,5092199936.0,1687219200.0,0.146
2026-09-09T00:32:44.676828,GPIL.NS,Godawari Power & Ispat Limited,Steel,Basic Materials,NSE,https://www.godawaripowerispat.com,Raipur,492 004,159858294784.0,1788861598.0,245.71,243.8,247.06,242.5,1287265.0,244.05,1.6600037,0.68019,221.21,320.0,765.0,9.7375,245.6756,0.03440857,0.00014005693,263.01306,-17.303055,-0.065787815,24.5,0.11075448,-74.28999,-0.23215623,221.21 - 320.0,1553155.0,1330812.0,1553155.0,266363363.0,650597430.0,650597430.0,0.63362,0.0671,11787200512.0,16.266,4434800128.0,58078699520.0,93.585,,,27604000768.0,-0.039,0.323,0.47529,0.21735,0.16206,0.13887,94.56,2.5984561,171107516416.0,19.547337,10.9204445,12.57,22.5,1.0,0.41,1786665600.0,0.0796,1.09,5:1,2.946,8065299968.0,1728000000.0,0.721
2026-09-09T00:32:44.676828,IEX.NS,Indian Energy Exchange Limited,Capital Markets,Financial Services,NSE,https://www.iexindia.com,Noida,201301,103639056384.0,1788860699.0,116.54,117.5,117.75,116.0,4310122.0,117.5,-0.9599991,-0.81702054,114.6,160.27,318.66666,37.35,123.876,-7.3359985,-0.0592205,127.3265,-10.786499,-0.08471527,1.9400024,0.016928468,-43.730003,-0.27285206,114.6 - 160.27,5006941.0,3641329.0,5006941.0,788530602.0,889300290.0,889300290.0,0.13441,0.35202,18049376256.0,20.359,111559000.0,7655816192.0,8.607,,,7655816192.0,0.118,0.101,1.0,0.87982005,0.83748,0.66222,15.247,7.6434712,85381562368.0,20.445616,18.596798,5.7,6.26667,4.0,3.4,1778803200.0,0.614,1.43,3:1,11.153,5069812224.0,1638489600.0,0.341
2026-09-09T00:32:44.676828,COCHINSHIP.NS,Cochin Shipyard Limited,Aerospace & Defense,Industrials,NSE,https://cochinshipyard.in,Ernakulam,682015,402040029184.0,1788860705.0,1528.2,1506.0,1531.5,1505.0,874613.0,1506.4,21.799927,1.4471539,1187.0,1979.9,2979.45,104.55,1461.038,67.16199,0.04596868,1501.3065,26.893433,0.017913353,341.19995,0.2874473,-451.70007,-0.22814287,1187.0 - 1979.9,1259534.0,735621.0,1259534.0,96401794.0,263080780.0,263080780.0,0.63335,0.10059,24059408384.0,91.501,16717533184.0,50474889216.0,191.855,,,16852665344.0,-0.193,0.024,0.33388,0.15426,0.14696,0.13479,223.241,6.8455167,394483466240.0,58.981087,34.18792,25.91,44.7,11.25,0.75,1789689600.0,0.377,2.14,2:1,7.815,6803642880.0,1704844800.0,0.582
2026-09-09T00:32:44.676828,BDL.NS,Bharat Dynamics Limited,Aerospace & Defense,Industrials,NSE,https://bdl-india.in,Hyderabad,500032,455453900800.0,1788860704.0,1242.5,1250.1,1262.0,1234.3,1569876.0,1241.7,0.8000488,0.064431734,1086.0,1654.0,2096.6,72.65,1308.508,-66.00806,-0.05044528,1336.213,-93.71301,-0.07013329,156.5,0.14410682,-411.5,-0.24879082,1086.0 - 1654.0,1410840.0,1127205.0,1410840.0,91927446.0,366562500.0,366562500.0,0.74926,0.112270005,47093149696.0,128.445,3152000.0,27661031424.0,75.499,,,13254437888.0,5.48,1.308,0.47917,0.12697,0.109799996,0.18827,115.783,10.731282,408459214848.0,87.74718,40.580887,14.16,30.61786,4.9,0.39,1789948800.0,0.36240003,0.72,2:1,14.767,5207789056.0,1716508800.0,0.321
